0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.016230132325437435
0.015759770800437355
0.010403114461571642
0.012535348784423844
0.017845212506969618
0.00846185899615084
0.009513309409847612
0.012537214870473596
0.013585322727180833
0.012577707473705487
0.012871155259471192
0.01475910817000917
0.008960595952017082
0.012040118343479622
0.015785012227269482
0.016342676122877237
0.015272173329670027
0.014961747736850588
0.009833265933434634
0.011581859978784276
0.016481911862209948
0.006501705403255307
0.007713057243670429
0.009497721472617484
0.01715211049355291
0.010733822339650069
0.00901097396177682
0.01520597989866655
0.01604220974813875
0.010629236387257865
0.010821544662286856
0.002531487575262649
0.013648402088023318
8.047487740451029E-6
0.011834743916833984
1.7833350789295377E-4
0.019277568797594808
0.006072689494077926
0.0077596568844952776
0.01210066067534172
0.014403197645093829
3.2834458321335715E-5
0.015399721856488803
0.014043245864760814
0.013044887188869368
0.01561191056753407
0.010847736052603838
0.010203385629457518
0.014311506877341281
0.010824559139856785
1.2760880732860318E-33
0.012200141458654501
0.005671783340746071
0.006692898334585125
0.007175789317125107
0.0069029523984676724
0.01197981425091609
0.015759774386249824
0.018241900822070656
0.012788966987904443
0.017121144879141462
0.008856511517982422
0.01430843538140597
0.010193768789360638
0.009730447170854192
0.009297753020229432
0.013016335740481284
0.010062355232536752
0.00946068148709924
0.005536099040758192
0.006896265182942562
0.018057501948963998
0.010172567994436194
0.009939566629702285
0.007308619835653084
0.014466716845943741
0.008347601547539654
0.0022523031158971124
0.0067156320942854805
0.009585255938833014
0.007281298072850164
0.012642805012926663
0.011781096497140181
0.014828968258376754
0.013971024412618787
0.012014828239161626
0.015207804326603075
0.008907707887698239
0.01059225304958528
0.010251074961537711
