0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.0,0.6170879433146119,0.08743581564805952,0.8755580398976696,0.8831689749388787,0.47398473642765776,0.554160104299346,0.4965618824154526,0.4582035562360169,0.5614184783511704,0.6799782935161024,0.5226153526065619,0.557854822929899,0.46914884519853406,0.8262708052327519,0.6134492507242191,0.47194620051120045,0.864381746037289,0.49776591316990154,0.5030383421502824,0.5028250212316209,0.5129329334814912,0.46839562005099916,0.5441929456149385,0.5869821366960886,0.581150699743464
1,0.6170879433146119,0.0,0.6342820942974225,0.8378440250678003,0.7762856692360701,0.6438251733700645,0.6539915438715147,0.510614811937028,0.6583074887611553,0.6186436452610848,0.463540880376894,0.6450767718882703,0.5190871242951415,0.6655709347609023,0.7017721067866077,0.6329336753573558,0.6706665241465034,0.8311793437805366,0.5590750940687957,0.6251382955649158,0.624833966447242,0.5934333575833827,0.6661344138775398,0.6327980753030565,0.2347587347671441,0.5761402096387358
2,0.08743581564805952,0.6342820942974225,0.0,0.8893656422987928,0.8995018956221373,0.48379796740366443,0.559237612358112,0.5179068321168979,0.4761630640714304,0.5739110710836045,0.6919589810574438,0.5208963268458324,0.5716001897045627,0.4859585277743962,0.8398564831755677,0.6241838880160188,0.48968657828844064,0.8784380552091019,0.5144773294353596,0.5137371762521324,0.5135698113711669,0.5266513969445246,0.4855558494628783,0.5531136559443822,0.6012746638261551,0.5924780204588913
3,0.8755580398976696,0.8378440250678003,0.8893656422987928,0.0,0.8471698240939298,0.9423482314938707,0.9393395956283803,0.874378514352826,0.9346627587263666,0.9149838396331924,0.8728270378882398,0.9714612030027222,0.9236904931225841,0.9567003640925827,0.779496105514599,0.8545283499113572,0.96122772424408,0.1755656628994655,0.949362488075165,0.8920511651876911,0.891711022421726,0.9036239949353361,0.9590099368716255,0.9070730182158884,0.8638331175623901,0.9225123526596704
4,0.8831689749388787,0.7762856692360701,0.8995018956221373,0.8471698240939298,0.0,0.9329818714567963,0.9464143175354203,0.9054439646401176,0.9306534014761948,0.9403388467441123,0.6658312822146527,1.0,0.9365139818421236,0.9565670992623507,0.5967210294634453,0.8026826986372599,0.9573482835594137,0.8457623049826816,0.9555310753506558,0.9036840188316545,0.9036127985994268,0.9476341673298878,0.9465098436956126,0.8929804175094952,0.8035363577882205,0.9217840894958264
5,0.47398473642765776,0.6438251733700645,0.48379796740366443,0.9423482314938707,0.9329818714567963,0.0,0.4847710566110552,0.5365646474425625,0.2168421240731957,0.5671102471670849,0.6675112031353004,0.514983154581291,0.5655916137718981,0.20689139134090737,0.8809144191362727,0.6586044303191825,0.2013978387651215,0.9287304196484234,0.5062013581040931,0.5212452724525667,0.5209913729660165,0.515491953530457,0.2097742668502437,0.5876561532280629,0.6264219987628008,0.5949592307665199
6,0.554160104299346,0.6539915438715147,0.559237612358112,0.9393395956283803,0.9464143175354203,0.4847710566110552,0.0,0.5376305659725021,0.5852239331273118,0.574578028273738,0.6604561305502313,0.5114139930695962,0.5776253521094425,0.593105335904948,0.8997848226187355,0.6647909002807825,0.5958548479659662,0.9317191659112417,0.5419141887110367,0.4816760371477717,0.4814861869582475,0.47967863935153376,0.5939515607218512,0.6054768327127332,0.627844839839951,0.6143632914636865
7,0.4965618824154526,0.510614811937028,0.5179068321168979,0.874378514352826,0.9054439646401176,0.5365646474425625,0.5376305659725021,0.0,0.5504078166059361,0.543983818433504,0.6261666171338162,0.531086667505782,0.41495194141349045,0.5513648538233085,0.8531284247951898,0.5428481881953492,0.5590451130119168,0.8671833985108186,0.4432915775091446,0.5084473878596468,0.5080879383779835,0.47617250133954214,0.5570635120961044,0.5373104993577023,0.484934561437423,0.5039600607882709
8,0.4582035562360169,0.6583074887611553,0.4761630640714304,0.9346627587263666,0.9306534014761948,0.2168421240731957,0.5852239331273118,0.5504078166059361,0.0,0.5811683720683544,0.7043075671951479,0.5859891714907296,0.5907492447113316,0.03574062824416091,0.8711405075811982,0.6334083626783066,0.02762099299717982,0.919686224299684,0.5214471748737173,0.5754124122454329,0.5752653083023548,0.5875608962784701,0.03799359312821852,0.5812947848414917,0.63902647220302,0.6040167827382665
9,0.5614184783511704,0.6186436452610848,0.5739110710836045,0.9149838396331924,0.9403388467441123,0.5671102471670849,0.574578028273738,0.543983818433504,0.5811683720683544,0.0,0.6800986334970309,0.5368804294023015,0.5342168794360711,0.5814084226296873,0.883807460058934,0.6439885541878239,0.5827615330728687,0.9055275421465756,0.5214763016030141,0.511334089288581,0.5107982355882573,0.5739646605831574,0.5854498429365506,0.5939041315991082,0.5953015297442189,0.4928996929914074
10,0.6799782935161024,0.463540880376894,0.6919589810574438,0.8728270378882398,0.6658312822146527,0.6675112031353004,0.6604561305502313,0.6261666171338162,0.7043075671951479,0.6800986334970309,0.0,0.6978079363058945,0.640289675885959,0.7202049164736994,0.6666142246435192,0.6455935310005094,0.725013327907511,0.8625215720698334,0.6843307105637053,0.6605680801377668,0.6605500928662816,0.6452196312472931,0.7175560098394471,0.6734849267914923,0.4502743602693448,0.6484288382998928
11,0.5226153526065619,0.6450767718882703,0.5208963268458324,0.9714612030027222,1.0,0.514983154581291,0.5114139930695962,0.531086667505782,0.5859891714907296,0.5368804294023015,0.6978079363058945,0.0,0.5478178123626343,0.5836790355135713,0.9184026748702934,0.7069016174871333,0.58826714390639,0.9628755480461879,0.4710965919985474,0.5086816821735791,0.5084912028634507,0.5028693202494808,0.5876864783711778,0.5541521988711845,0.6061951532553269,0.5529033710312912
12,0.557854822929899,0.5190871242951415,0.5716001897045627,0.9236904931225841,0.9365139818421236,0.5655916137718981,0.5776253521094425,0.41495194141349045,0.5907492447113316,0.5342168794360711,0.640289675885959,0.5478178123626343,0.0,0.5928031784480601,0.8815824289149394,0.634571110617407,0.5975366356847468,0.9162512007869112,0.400990609715253,0.5045196097447293,0.5043039946309628,0.4989362968353204,0.595055706301876,0.5691346066521158,0.49464153956246215,0.4513410494827003
13,0.46914884519853406,0.6655709347609023,0.4859585277743962,0.9567003640925827,0.9565670992623507,0.20689139134090737,0.593105335904948,0.5513648538233085,0.03574062824416091,0.5814084226296873,0.7202049164736994,0.5836790355135713,0.5928031784480601,0.0,0.8971436653632265,0.6402699113601921,0.008981314234927113,0.9419579244631839,0.5131480250743891,0.5913734002796495,0.5912131577106468,0.5919634576884326,0.017906343396673168,0.5843980605170411,0.6445004032049604,0.6014352380038379
14,0.8262708052327519,0.7017721067866077,0.8398564831755677,0.779496105514599,0.5967210294634453,0.8809144191362727,0.8997848226187355,0.8531284247951898,0.8711405075811982,0.883807460058934,0.6666142246435192,0.9184026748702934,0.8815824289149394,0.8971436653632265,0.0,0.757828892317933,0.9000191224215429,0.7783916822343876,0.910310097817909,0.8615280474701806,0.8614636352402145,0.8437400677251174,0.8892015659090887,0.845359354279925,0.7278165033957823,0.8787070229274452
15,0.6134492507242191,0.6329336753573558,0.6241838880160188,0.8545283499113572,0.8026826986372599,0.6586044303191825,0.6647909002807825,0.5428481881953492,0.6334083626783066,0.6439885541878239,0.6455935310005094,0.7069016174871333,0.634571110617407,0.6402699113601921,0.757828892317933,0.0,0.6427213763599059,0.846491392104145,0.6562786502944632,0.6435077618219734,0.6433114663902709,0.6379600500144751,0.6393039983500604,0.6157198050519155,0.6320770296123698,0.6353716809907429
16,0.47194620051120045,0.6706665241465034,0.48968657828844064,0.96122772424408,0.9573482835594137,0.2013978387651215,0.5958548479659662,0.5590451130119168,0.02762099299717982,0.5827615330728687,0.725013327907511,0.58826714390639,0.5975366356847468,0.008981314234927113,0.9000191224215429,0.6427213763599059,0.0,0.9462770986817992,0.5171486100649626,0.6000789532335624,0.5999454950907389,0.5978761694719746,0.011331600209301374,0.5881708744112786,0.6504551469871755,0.6036154190354618
17,0.864381746037289,0.8311793437805366,0.8784380552091019,0.1755656628994655,0.8457623049826816,0.9287304196484234,0.9317191659112417,0.8671833985108186,0.919686224299684,0.9055275421465756,0.8625215720698334,0.9628755480461879,0.9162512007869112,0.9419579244631839,0.7783916822343876,0.846491392104145,0.9462770986817992,0.0,0.9375173682981596,0.8812860814907139,0.8809438549656795,0.8944340850095855,0.9440518095127356,0.8995487713392595,0.852993487093014,0.9143684279815514
18,0.49776591316990154,0.5590750940687957,0.5144773294353596,0.949362488075165,0.9555310753506558,0.5062013581040931,0.5419141887110367,0.4432915775091446,0.5214471748737173,0.5214763016030141,0.6843307105637053,0.4710965919985474,0.400990609715253,0.5131480250743891,0.910310097817909,0.6562786502944632,0.5171486100649626,0.9375173682981596,0.0,0.502831804944563,0.5025919901804701,0.4825752746313623,0.5175151348163748,0.5284802079608515,0.5051630331171808,0.49648265809009073
19,0.5030383421502824,0.6251382955649158,0.5137371762521324,0.8920511651876911,0.9036840188316545,0.5212452724525667,0.4816760371477717,0.5084473878596468,0.5754124122454329,0.511334089288581,0.6605680801377668,0.5086816821735791,0.5045196097447293,0.5913734002796495,0.8615280474701806,0.6435077618219734,0.6000789532335624,0.8812860814907139,0.502831804944563,0.0,3.7164866010330755E-4,0.47304764228160284,0.5964156026398928,0.562825791286099,0.5961529136166651,0.5275565372030563
20,0.5028250212316209,0.624833966447242,0.5135698113711669,0.891711022421726,0.9036127985994268,0.5209913729660165,0.4814861869582475,0.5080879383779835,0.5752653083023548,0.5107982355882573,0.6605500928662816,0.5084912028634507,0.5043039946309628,0.5912131577106468,0.8614636352402145,0.6433114663902709,0.5999454950907389,0.8809438549656795,0.5025919901804701,3.7164866010330755E-4,0.0,0.47262370929916436,0.5962862881655226,0.5628532195169347,0.5958816104843621,0.5277794502322632
21,0.5129329334814912,0.5934333575833827,0.5266513969445246,0.9036239949353361,0.9476341673298878,0.515491953530457,0.47967863935153376,0.47617250133954214,0.5875608962784701,0.5739646605831574,0.6452196312472931,0.5028693202494808,0.4989362968353204,0.5919634576884326,0.8437400677251174,0.6379600500144751,0.5978761694719746,0.8944340850095855,0.4825752746313623,0.47304764228160284,0.47262370929916436,0.0,0.5976298610372228,0.5641549780203722,0.5565883005594261,0.5977369884327354
22,0.46839562005099916,0.6661344138775398,0.4855558494628783,0.9590099368716255,0.9465098436956126,0.2097742668502437,0.5939515607218512,0.5570635120961044,0.03799359312821852,0.5854498429365506,0.7175560098394471,0.5876864783711778,0.595055706301876,0.017906343396673168,0.8892015659090887,0.6393039983500604,0.011331600209301374,0.9440518095127356,0.5175151348163748,0.5964156026398928,0.5962862881655226,0.5976298610372228,0.0,0.5880514917448328,0.6471359995382172,0.6041158741344539
23,0.5441929456149385,0.6327980753030565,0.5531136559443822,0.9070730182158884,0.8929804175094952,0.5876561532280629,0.6054768327127332,0.5373104993577023,0.5812947848414917,0.5939041315991082,0.6734849267914923,0.5541521988711845,0.5691346066521158,0.5843980605170411,0.845359354279925,0.6157198050519155,0.5881708744112786,0.8995487713392595,0.5284802079608515,0.562825791286099,0.5628532195169347,0.5641549780203722,0.5880514917448328,0.0,0.6154681918858902,0.5785066831419408
24,0.5869821366960886,0.2347587347671441,0.6012746638261551,0.8638331175623901,0.8035363577882205,0.6264219987628008,0.627844839839951,0.484934561437423,0.63902647220302,0.5953015297442189,0.4502743602693448,0.6061951532553269,0.49464153956246215,0.6445004032049604,0.7278165033957823,0.6320770296123698,0.6504551469871755,0.852993487093014,0.5051630331171808,0.5961529136166651,0.5958816104843621,0.5565883005594261,0.6471359995382172,0.6154681918858902,0.0,0.5527729448744878
25,0.581150699743464,0.5761402096387358,0.5924780204588913,0.9225123526596704,0.9217840894958264,0.5949592307665199,0.6143632914636865,0.5039600607882709,0.6040167827382665,0.4928996929914074,0.6484288382998928,0.5529033710312912,0.4513410494827003,0.6014352380038379,0.8787070229274452,0.6353716809907429,0.6036154190354618,0.9143684279815514,0.49648265809009073,0.5275565372030563,0.5277794502322632,0.5977369884327354,0.6041158741344539,0.5785066831419408,0.5527729448744878,0.0
